city,latitude,longitude,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Islamabad,33.7104,73.1338,2026-05-24 01:00:00+00:00,3,595.47,0.04,15.09,47.09,1.81,33.52,54.9,47.93
Islamabad,33.7104,73.1338,2026-05-24 02:00:00+00:00,3,622.02,0.93,15.41,49.57,2.05,32.22,53.65,43.19
Islamabad,33.7104,73.1338,2026-05-24 03:00:00+00:00,3,637.63,1.99,15.64,62.08,2.55,28.71,49.44,36.22
Islamabad,33.7104,73.1338,2026-05-24 04:00:00+00:00,3,439.47,0.95,9.24,108.47,4.05,21.21,38.0,18.63
Islamabad,33.7104,73.1338,2026-05-24 05:00:00+00:00,3,351.96,0.64,5.61,130.61,4.01,19.53,33.38,13.33
Islamabad,33.7104,73.1338,2026-05-24 06:00:00+00:00,4,293.82,0.4,3.22,146.46,3.57,18.82,30.93,10.61
Islamabad,33.7104,73.1338,2026-05-24 07:00:00+00:00,4,174.63,0.13,1.01,141.32,1.93,13.79,30.41,5.06
Islamabad,33.7104,73.1338,2026-05-24 08:00:00+00:00,3,152.04,0.1,0.78,135.83,1.61,14.24,35.6,4.44
Islamabad,33.7104,73.1338,2026-05-24 09:00:00+00:00,3,148.01,0.1,0.83,133.76,1.56,14.51,37.7,4.51
Islamabad,33.7104,73.1338,2026-05-24 10:00:00+00:00,3,148.87,0.1,0.94,133.79,1.54,14.82,39.26,4.76
Islamabad,33.7104,73.1338,2026-05-24 11:00:00+00:00,3,150.84,0.11,1.16,133.5,1.57,15.22,40.69,5.17
Islamabad,33.7104,73.1338,2026-05-24 12:00:00+00:00,3,155.59,0.12,1.6,132.66,1.62,15.52,41.69,5.68
Islamabad,33.7104,73.1338,2026-05-24 13:00:00+00:00,3,228.0,0.31,7.1,118.97,1.82,16.55,42.94,12.64
Islamabad,33.7104,73.1338,2026-05-24 14:00:00+00:00,2,342.32,0.12,15.31,98.16,2.11,18.24,45.19,23.33
Islamabad,33.7104,73.1338,2026-05-24 15:00:00+00:00,2,436.0,0.0,20.21,82.65,2.37,20.02,48.2,33.57
Islamabad,33.7104,73.1338,2026-05-24 16:00:00+00:00,3,500.88,0.0,23.16,72.46,2.62,21.33,50.36,45.1
Islamabad,33.7104,73.1338,2026-05-24 17:00:00+00:00,3,556.86,0.0,25.31,67.16,2.95,22.68,52.88,57.83
Islamabad,33.7104,73.1338,2026-05-24 18:00:00+00:00,3,604.46,0.0,27.29,62.65,3.24,24.89,56.06,69.7
Islamabad,33.7104,73.1338,2026-05-24 19:00:00+00:00,3,623.17,0.0,27.53,58.74,3.34,28.24,59.68,78.13
Islamabad,33.7104,73.1338,2026-05-24 20:00:00+00:00,3,624.19,0.0,25.95,56.18,3.31,31.31,63.22,80.95
Islamabad,33.7104,73.1338,2026-05-24 21:00:00+00:00,3,604.38,0.0,22.77,56.09,3.2,32.57,65.07,79.61
Islamabad,33.7104,73.1338,2026-05-24 22:00:00+00:00,3,563.31,0.0,18.91,57.94,2.86,31.67,64.31,69.81
Islamabad,33.7104,73.1338,2026-05-24 23:00:00+00:00,3,550.03,0.0,17.11,55.29,2.43,30.39,62.85,60.99
Islamabad,33.7104,73.1338,2026-05-25 00:00:00+00:00,3,550.89,0.0,16.38,51.54,2.08,29.54,61.71,54.64
Islamabad,33.7104,73.1338,2026-05-25 01:00:00+00:00,3,561.69,0.08,16.47,47.47,1.87,27.72,59.54,50.23
Islamabad,33.7104,73.1338,2026-05-25 02:00:00+00:00,3,604.2,1.59,16.97,48.35,2.04,26.41,59.19,47.87
Islamabad,33.7104,73.1338,2026-05-25 03:00:00+00:00,3,670.62,3.96,18.37,57.2,2.51,27.57,61.92,46.77
Islamabad,33.7104,73.1338,2026-05-25 04:00:00+00:00,3,646.44,4.09,16.82,83.43,3.3,27.7,61.87,40.01
Islamabad,33.7104,73.1338,2026-05-25 05:00:00+00:00,3,581.69,2.64,13.54,112.41,3.58,29.36,61.18,29.71
Islamabad,33.7104,73.1338,2026-05-25 06:00:00+00:00,4,452.44,1.05,7.66,150.12,3.88,32.42,59.67,20.95
Islamabad,33.7104,73.1338,2026-05-25 07:00:00+00:00,4,207.48,0.19,1.57,154.87,2.66,16.88,35.42,7.49
Islamabad,33.7104,73.1338,2026-05-25 08:00:00+00:00,4,171.24,0.14,1.09,149.73,1.75,13.68,30.34,5.81
Islamabad,33.7104,73.1338,2026-05-25 09:00:00+00:00,4,162.83,0.14,1.08,150.09,1.53,12.96,28.81,5.58
Islamabad,33.7104,73.1338,2026-05-25 10:00:00+00:00,4,163.84,0.16,1.38,151.79,1.45,12.7,28.16,6.11
Islamabad,33.7104,73.1338,2026-05-25 11:00:00+00:00,4,174.1,0.23,2.12,151.76,1.47,12.72,28.13,7.42
Islamabad,33.7104,73.1338,2026-05-25 12:00:00+00:00,4,188.63,0.29,3.33,149.61,1.5,12.71,28.38,8.7
Islamabad,33.7104,73.1338,2026-05-25 13:00:00+00:00,3,271.93,0.48,9.6,135.89,1.74,13.59,30.2,15.73
Islamabad,33.7104,73.1338,2026-05-25 14:00:00+00:00,3,402.63,0.17,19.11,118.19,2.24,15.44,33.86,28.33
Islamabad,33.7104,73.1338,2026-05-25 15:00:00+00:00,3,511.34,0.0,24.69,105.04,2.78,17.45,37.86,41.24
Islamabad,33.7104,73.1338,2026-05-25 16:00:00+00:00,2,594.21,0.0,28.5,95.25,3.3,19.36,41.29,53.31
Islamabad,33.7104,73.1338,2026-05-25 17:00:00+00:00,2,666.9,0.0,30.92,88.09,3.75,22.6,46.07,64.04
Islamabad,33.7104,73.1338,2026-05-25 18:00:00+00:00,3,732.06,0.0,32.74,81.3,4.1,27.5,52.02,73.44
Islamabad,33.7104,73.1338,2026-05-25 19:00:00+00:00,3,767.72,0.0,32.84,74.43,4.23,31.83,56.34,81.52
Islamabad,33.7104,73.1338,2026-05-25 20:00:00+00:00,3,795.09,0.0,31.36,69.02,4.28,35.8,60.35,89.21
Islamabad,33.7104,73.1338,2026-05-25 21:00:00+00:00,3,813.15,0.0,29.26,63.34,4.23,39.04,63.43,94.28
Islamabad,33.7104,73.1338,2026-05-25 22:00:00+00:00,3,821.18,0.0,27.15,57.85,4.07,40.77,64.51,96.2
Islamabad,33.7104,73.1338,2026-05-25 23:00:00+00:00,3,829.94,0.0,25.65,53.31,3.91,41.88,64.91,96.69
Islamabad,33.7104,73.1338,2026-05-26 00:00:00+00:00,3,840.77,0.0,24.6,49.37,3.71,42.26,64.48,92.96
Islamabad,33.7104,73.1338,2026-05-26 01:00:00+00:00,3,833.63,0.17,23.33,44.88,3.18,39.1,60.02,69.7
Islamabad,33.7104,73.1338,2026-05-26 02:00:00+00:00,3,856.6,2.3,21.66,48.79,3.28,35.23,56.17,55.26
Islamabad,33.7104,73.1338,2026-05-26 03:00:00+00:00,3,906.35,4.69,22.19,63.39,4.02,34.55,56.45,49.79
Islamabad,33.7104,73.1338,2026-05-26 04:00:00+00:00,3,812.51,3.96,18.93,102.43,6.02,34.81,57.03,41.07
Islamabad,33.7104,73.1338,2026-05-26 05:00:00+00:00,4,740.22,2.33,14.57,143.93,6.44,41.74,63.57,32.77
Islamabad,33.7104,73.1338,2026-05-26 06:00:00+00:00,5,630.21,0.95,8.5,193.19,6.69,55.96,76.57,26.54
Islamabad,33.7104,73.1338,2026-05-26 07:00:00+00:00,5,249.43,0.21,1.9,180.4,4.52,22.98,38.45,8.72
Islamabad,33.7104,73.1338,2026-05-26 08:00:00+00:00,4,176.93,0.14,1.17,163.89,2.84,16.36,33.15,5.61
Islamabad,33.7104,73.1338,2026-05-26 09:00:00+00:00,4,164.19,0.13,1.12,159.24,2.47,16.26,35.24,5.33
Islamabad,33.7104,73.1338,2026-05-26 10:00:00+00:00,4,165.76,0.14,1.33,158.59,2.38,17.25,38.25,5.85
Islamabad,33.7104,73.1338,2026-05-26 11:00:00+00:00,4,176.85,0.18,1.93,158.16,2.41,18.53,40.93,7.04
Islamabad,33.7104,73.1338,2026-05-26 12:00:00+00:00,4,191.86,0.21,2.92,156.33,2.45,19.44,43.12,8.17
Islamabad,33.7104,73.1338,2026-05-26 13:00:00+00:00,3,289.95,0.41,10.2,138.57,2.66,21.13,45.7,14.93
Islamabad,33.7104,73.1338,2026-05-26 14:00:00+00:00,3,438.42,0.14,20.58,114.02,3.06,23.74,49.81,25.67
Islamabad,33.7104,73.1338,2026-05-26 15:00:00+00:00,3,555.81,0.0,26.26,96.68,3.49,26.38,54.66,37.05
Islamabad,33.7104,73.1338,2026-05-26 16:00:00+00:00,3,630.93,0.0,29.57,87.13,3.92,28.43,58.42,49.04
Islamabad,33.7104,73.1338,2026-05-26 17:00:00+00:00,3,697.16,0.0,31.42,81.4,4.31,31.47,63.15,59.47
Islamabad,33.7104,73.1338,2026-05-26 18:00:00+00:00,3,758.53,0.0,33.25,75.33,4.52,36.28,69.08,68.21
Islamabad,33.7104,73.1338,2026-05-26 19:00:00+00:00,3,783.8,0.0,33.09,69.14,4.41,39.33,72.13,74.62
Islamabad,33.7104,73.1338,2026-05-26 20:00:00+00:00,3,792.08,0.0,31.27,65.48,4.3,42.48,75.69,81.88
Islamabad,33.7104,73.1338,2026-05-26 21:00:00+00:00,3,787.62,0.0,28.55,62.86,4.18,45.43,79.28,88.08
Islamabad,33.7104,73.1338,2026-05-26 22:00:00+00:00,3,769.47,0.0,25.34,59.53,3.89,46.84,81.36,88.87
Islamabad,33.7104,73.1338,2026-05-26 23:00:00+00:00,3,751.04,0.0,23.04,58.84,3.84,48.26,83.71,93.6
Islamabad,33.7104,73.1338,2026-05-27 00:00:00+00:00,3,744.68,0.0,21.91,58.47,3.92,49.97,86.4,100.64
Islamabad,33.7104,73.1338,2026-05-27 01:00:00+00:00,4,754.33,0.1,22.4,56.99,4.02,50.92,88.2,106.96
Islamabad,33.7104,73.1338,2026-05-27 02:00:00+00:00,4,806.6,1.79,23.85,59.52,4.3,50.84,90.02,110.71
Islamabad,33.7104,73.1338,2026-05-27 03:00:00+00:00,4,891.81,4.22,26.98,73.91,4.78,53.57,95.31,112.15
Islamabad,33.7104,73.1338,2026-05-27 04:00:00+00:00,4,803.31,3.62,23.71,116.56,5.75,56.42,100.13,101.04
Islamabad,33.7104,73.1338,2026-05-27 05:00:00+00:00,4,755.88,2.38,18.9,158.09,5.81,66.9,110.58,86.65
Islamabad,33.7104,73.1338,2026-05-27 06:00:00+00:00,5,648.03,1.01,10.66,205.7,5.52,76.22,119.04,64.31
Islamabad,33.7104,73.1338,2026-05-27 07:00:00+00:00,4,242.02,0.2,1.86,173.2,4.25,33.75,73.43,14.3
Islamabad,33.7104,73.1338,2026-05-27 08:00:00+00:00,4,182.32,0.13,1.11,158.5,3.49,28.94,68.36,8.38
Islamabad,33.7104,73.1338,2026-05-27 09:00:00+00:00,4,171.44,0.12,1.07,155.01,3.41,28.87,68.42,7.31
Islamabad,33.7104,73.1338,2026-05-27 10:00:00+00:00,4,172.54,0.13,1.28,155.11,3.43,29.63,69.37,7.32
Islamabad,33.7104,73.1338,2026-05-27 11:00:00+00:00,4,182.84,0.16,1.92,154.64,3.47,30.57,69.93,8.19
Islamabad,33.7104,73.1338,2026-05-27 12:00:00+00:00,4,197.69,0.18,3.02,153.19,3.51,30.93,69.84,9.04
Islamabad,33.7104,73.1338,2026-05-27 13:00:00+00:00,4,286.27,0.29,9.8,141.43,3.72,32.03,70.4,16.48
Islamabad,33.7104,73.1338,2026-05-27 14:00:00+00:00,3,420.85,0.09,19.44,126.77,4.23,34.01,72.77,29.54
Islamabad,33.7104,73.1338,2026-05-27 15:00:00+00:00,3,523.27,0.0,24.36,114.8,4.73,35.75,75.49,41.43
Islamabad,33.7104,73.1338,2026-05-27 16:00:00+00:00,3,588.77,0.0,26.81,104.79,5.04,36.73,77.07,50.98
Islamabad,33.7104,73.1338,2026-05-27 17:00:00+00:00,3,648.32,0.0,28.12,96.75,5.3,39.95,81.45,58.69
Islamabad,33.7104,73.1338,2026-05-27 18:00:00+00:00,3,701.08,0.0,29.27,87.79,5.34,45.34,87.7,64.0
Islamabad,33.7104,73.1338,2026-05-27 19:00:00+00:00,3,720.17,0.0,28.52,74.17,4.5,43.6,85.02,57.69
Islamabad,33.7104,73.1338,2026-05-27 20:00:00+00:00,3,735.25,0.0,27.1,65.0,3.95,42.58,83.89,56.16
Islamabad,33.7104,73.1338,2026-05-27 21:00:00+00:00,3,751.69,0.0,25.82,59.14,3.76,45.87,87.59,60.49
Islamabad,33.7104,73.1338,2026-05-27 22:00:00+00:00,3,769.77,0.0,24.92,54.83,3.73,49.45,91.58,67.29
Islamabad,33.7104,73.1338,2026-05-27 23:00:00+00:00,4,784.85,0.0,23.85,50.43,3.56,51.26,93.68,68.39
Islamabad,33.7104,73.1338,2026-05-28 00:00:00+00:00,4,791.26,0.0,22.72,47.7,3.36,52.38,94.97,65.29
Islamabad,33.7104,73.1338,2026-05-28 01:00:00+00:00,3,778.66,0.08,21.53,48.95,3.24,48.8,91.11,58.89
Islamabad,33.7104,73.1338,2026-05-28 02:00:00+00:00,3,781.86,1.32,20.65,57.68,3.38,42.26,84.36,50.91
Islamabad,33.7104,73.1338,2026-05-28 03:00:00+00:00,3,804.32,2.76,20.94,74.99,3.64,40.31,81.38,42.97
Islamabad,33.7104,73.1338,2026-05-28 04:00:00+00:00,3,545.84,1.19,11.48,123.43,4.41,31.3,64.67,23.67
Islamabad,33.7104,73.1338,2026-05-28 05:00:00+00:00,4,450.64,0.7,7.54,144.78,4.39,27.4,53.25,18.68
Islamabad,33.7104,73.1338,2026-05-28 06:00:00+00:00,4,380.26,0.44,5.18,159.88,4.12,25.42,45.77,16.04
Islamabad,33.7104,73.1338,2026-05-28 07:00:00+00:00,4,192.28,0.17,1.82,147.7,1.95,11.91,24.5,6.44
Islamabad,33.7104,73.1338,2026-05-28 08:00:00+00:00,4,150.24,0.13,1.19,141.94,1.29,10.56,24.61,4.55
Islamabad,33.7104,73.1338,2026-05-28 09:00:00+00:00,4,144.88,0.14,1.17,142.76,1.22,11.14,26.52,4.44
Islamabad,33.7104,73.1338,2026-05-28 10:00:00+00:00,4,146.53,0.15,1.34,145.69,1.24,11.61,27.67,4.74
Islamabad,33.7104,73.1338,2026-05-28 11:00:00+00:00,4,152.39,0.18,1.8,147.23,1.32,11.89,28.18,5.43
Islamabad,33.7104,73.1338,2026-05-28 12:00:00+00:00,4,161.83,0.2,2.62,147.09,1.4,11.91,28.01,6.17
Islamabad,33.7104,73.1338,2026-05-28 13:00:00+00:00,3,258.09,0.44,9.66,130.13,1.71,12.95,28.85,12.51
Islamabad,33.7104,73.1338,2026-05-28 14:00:00+00:00,3,408.3,0.18,20.07,104.52,2.21,15.24,32.21,21.37
Islamabad,33.7104,73.1338,2026-05-28 15:00:00+00:00,2,523.96,0.0,25.34,85.98,2.61,17.94,36.94,28.22
Islamabad,33.7104,73.1338,2026-05-28 16:00:00+00:00,2,578.01,0.0,26.2,75.57,2.83,20.31,40.9,32.9
Islamabad,33.7104,73.1338,2026-05-28 17:00:00+00:00,2,608.07,0.0,25.0,70.5,3.05,22.81,44.59,37.19
Islamabad,33.7104,73.1338,2026-05-28 18:00:00+00:00,3,624.31,0.0,23.52,68.47,3.29,25.01,47.37,42.74
Islamabad,33.7104,73.1338,2026-05-28 19:00:00+00:00,3,616.99,0.0,21.45,68.73,3.58,26.97,48.68,49.7
Islamabad,33.7104,73.1338,2026-05-28 20:00:00+00:00,3,626.18,0.0,20.23,66.77,3.93,30.85,51.91,58.82
Islamabad,33.7104,73.1338,2026-05-28 21:00:00+00:00,3,629.02,0.0,18.58,65.31,4.21,34.75,55.57,67.25
Islamabad,33.7104,73.1338,2026-05-28 22:00:00+00:00,3,631.14,0.0,17.22,63.29,4.4,37.6,58.45,75.45
Islamabad,33.7104,73.1338,2026-05-28 23:00:00+00:00,3,638.27,0.0,16.37,61.58,4.6,40.73,62.06,84.99
Islamabad,33.7104,73.1338,2026-05-29 00:00:00+00:00,3,650.85,0.0,16.17,59.21,4.69,43.93,65.72,92.62
Islamabad,33.7104,73.1338,2026-05-29 01:00:00+00:00,3,666.27,0.08,16.51,53.34,4.27,44.35,66.32,89.73
Islamabad,33.7104,73.1338,2026-05-29 02:00:00+00:00,3,719.31,1.57,17.17,49.82,3.75,43.22,65.92,77.01
Islamabad,33.7104,73.1338,2026-05-29 03:00:00+00:00,3,805.89,3.82,18.42,57.23,3.68,42.83,66.18,64.31
Islamabad,33.7104,73.1338,2026-05-29 04:00:00+00:00,4,661.37,1.38,9.96,120.11,6.88,52.41,76.48,45.5
Islamabad,33.7104,73.1338,2026-05-29 05:00:00+00:00,4,665.93,0.74,6.93,163.84,7.48,69.83,93.44,46.82
Islamabad,33.7104,73.1338,2026-05-29 06:00:00+00:00,5,656.9,0.45,5.06,204.24,8.56,90.28,113.13,49.85
Islamabad,33.7104,73.1338,2026-05-29 07:00:00+00:00,5,439.8,0.24,2.74,206.61,11.44,72.83,94.38,33.97
Islamabad,33.7104,73.1338,2026-05-29 08:00:00+00:00,5,342.51,0.18,1.97,198.34,10.14,62.71,83.0,25.15
Islamabad,33.7104,73.1338,2026-05-29 09:00:00+00:00,5,306.2,0.15,1.77,193.88,8.82,58.5,78.24,21.59
Islamabad,33.7104,73.1338,2026-05-29 10:00:00+00:00,5,292.6,0.15,1.9,192.19,8.02,56.5,75.9,19.74
Islamabad,33.7104,73.1338,2026-05-29 11:00:00+00:00,5,292.92,0.16,2.44,188.48,7.5,54.78,72.47,18.72
Islamabad,33.7104,73.1338,2026-05-29 12:00:00+00:00,5,303.61,0.17,3.6,182.17,7.47,53.64,68.62,18.41
Islamabad,33.7104,73.1338,2026-05-29 13:00:00+00:00,4,330.6,0.11,5.81,172.38,8.12,55.08,67.88,19.68
Islamabad,33.7104,73.1338,2026-05-29 14:00:00+00:00,4,371.22,0.02,8.09,165.66,9.02,59.34,71.64,22.46
Islamabad,33.7104,73.1338,2026-05-29 15:00:00+00:00,4,398.45,0.0,8.43,159.45,9.32,61.51,73.89,24.61
Islamabad,33.7104,73.1338,2026-05-29 16:00:00+00:00,4,435.91,0.0,9.77,144.0,8.57,61.69,74.36,27.08
Islamabad,33.7104,73.1338,2026-05-29 17:00:00+00:00,4,489.01,0.0,11.72,126.04,7.45,62.12,75.69,30.23
Islamabad,33.7104,73.1338,2026-05-29 18:00:00+00:00,4,530.55,0.0,12.98,112.03,6.45,61.93,76.26,32.39
Islamabad,33.7104,73.1338,2026-05-29 19:00:00+00:00,4,545.13,0.0,13.05,101.41,5.59,60.89,75.21,33.64
Islamabad,33.7104,73.1338,2026-05-29 20:00:00+00:00,4,538.65,0.0,11.27,96.52,5.16,59.73,73.67,34.36
Islamabad,33.7104,73.1338,2026-05-29 21:00:00+00:00,4,529.44,0.0,9.27,94.07,5.01,58.42,72.05,35.07
Islamabad,33.7104,73.1338,2026-05-29 22:00:00+00:00,4,528.61,0.0,7.97,90.74,4.86,57.07,70.44,36.23
Islamabad,33.7104,73.1338,2026-05-29 23:00:00+00:00,4,543.0,0.0,7.6,85.19,4.54,56.85,70.16,38.22
Islamabad,33.7104,73.1338,2026-05-30 00:00:00+00:00,4,560.5,0.0,7.51,80.36,4.45,57.48,70.82,40.32
Islamabad,33.7104,73.1338,2026-05-30 01:00:00+00:00,4,571.84,0.01,7.76,76.68,4.5,57.53,70.7,41.95
Islamabad,33.7104,73.1338,2026-05-30 02:00:00+00:00,4,592.68,0.28,8.79,76.26,4.79,57.95,70.86,42.78
Islamabad,33.7104,73.1338,2026-05-30 03:00:00+00:00,4,613.57,0.95,9.51,84.85,5.44,59.92,72.49,43.51
Islamabad,33.7104,73.1338,2026-05-30 04:00:00+00:00,4,502.07,0.58,5.21,121.33,9.06,62.58,73.84,42.3
Islamabad,33.7104,73.1338,2026-05-30 05:00:00+00:00,4,458.4,0.4,3.42,142.47,8.71,60.65,69.93,37.37
Islamabad,33.7104,73.1338,2026-05-30 06:00:00+00:00,4,427.6,0.27,2.38,158.2,7.68,57.39,64.82,31.63
Islamabad,33.7104,73.1338,2026-05-30 07:00:00+00:00,4,374.05,0.19,1.71,169.54,6.48,50.6,56.28,23.12
Islamabad,33.7104,73.1338,2026-05-30 08:00:00+00:00,4,332.82,0.15,1.46,174.42,5.46,44.59,49.84,18.15
Islamabad,33.7104,73.1338,2026-05-30 09:00:00+00:00,4,308.59,0.14,1.4,177.25,4.85,40.64,46.15,15.9
Islamabad,33.7104,73.1338,2026-05-30 10:00:00+00:00,4,290.11,0.09,1.49,176.92,4.38,36.52,42.89,14.53
Islamabad,33.7104,73.1338,2026-05-30 11:00:00+00:00,4,279.28,0.09,1.63,174.19,4.03,32.8,39.89,14.05
Islamabad,33.7104,73.1338,2026-05-30 12:00:00+00:00,4,275.47,0.09,1.95,172.88,3.87,30.92,38.42,13.91
Islamabad,33.7104,73.1338,2026-05-30 13:00:00+00:00,4,328.19,0.14,6.09,159.89,3.79,32.14,40.6,17.9
Islamabad,33.7104,73.1338,2026-05-30 14:00:00+00:00,3,413.94,0.04,11.87,139.24,3.68,35.04,45.06,24.38
Islamabad,33.7104,73.1338,2026-05-30 15:00:00+00:00,3,482.82,0.0,14.55,122.61,3.54,37.77,49.35,29.56
Islamabad,33.7104,73.1338,2026-05-30 16:00:00+00:00,3,542.52,0.0,16.35,107.56,3.34,40.11,52.97,35.01
Islamabad,33.7104,73.1338,2026-05-30 17:00:00+00:00,3,606.01,0.0,18.15,93.97,3.2,42.74,57.05,40.91
Islamabad,33.7104,73.1338,2026-05-30 18:00:00+00:00,3,664.06,0.0,19.76,82.57,3.09,44.95,60.46,46.87
Islamabad,33.7104,73.1338,2026-05-30 19:00:00+00:00,3,697.01,0.0,20.61,74.83,3.17,48.49,64.47,57.15
Islamabad,33.7104,73.1338,2026-05-30 20:00:00+00:00,4,718.87,0.0,20.21,71.88,3.39,53.49,69.83,70.01
Islamabad,33.7104,73.1338,2026-05-30 21:00:00+00:00,4,734.02,0.0,18.98,69.65,3.54,58.18,74.88,80.94
Islamabad,33.7104,73.1338,2026-05-30 22:00:00+00:00,4,739.86,0.0,17.56,67.65,3.63,62.22,79.06,89.4
Islamabad,33.7104,73.1338,2026-05-30 23:00:00+00:00,4,741.81,0.0,16.11,66.16,3.65,65.22,82.17,94.45
Islamabad,33.7104,73.1338,2026-05-31 00:00:00+00:00,4,738.31,0.0,14.85,64.63,3.54,67.33,84.28,94.14
Islamabad,33.7104,73.1338,2026-05-31 01:00:00+00:00,4,725.89,0.03,13.91,61.43,2.93,64.72,81.16,76.07
Islamabad,33.7104,73.1338,2026-05-31 02:00:00+00:00,4,744.06,0.67,14.12,57.37,2.47,60.54,77.0,59.93
Islamabad,33.7104,73.1338,2026-05-31 03:00:00+00:00,4,783.31,2.09,14.24,61.69,2.37,58.42,75.1,50.82
Islamabad,33.7104,73.1338,2026-05-31 04:00:00+00:00,4,418.27,0.39,3.98,140.99,7.76,40.58,52.62,25.51
Islamabad,33.7104,73.1338,2026-05-31 05:00:00+00:00,4,373.57,0.23,2.31,157.5,8.83,39.04,49.78,22.99
Islamabad,33.7104,73.1338,2026-05-31 06:00:00+00:00,4,371.99,0.18,1.82,167.5,9.13,42.45,52.96,23.91
Islamabad,33.7104,73.1338,2026-05-31 07:00:00+00:00,4,321.4,0.12,1.28,173.4,7.79,40.5,50.24,19.39
Islamabad,33.7104,73.1338,2026-05-31 08:00:00+00:00,4,302.49,0.09,1.2,172.23,6.48,40.32,49.98,17.87
Islamabad,33.7104,73.1338,2026-05-31 09:00:00+00:00,4,299.7,0.08,1.37,171.35,6.11,40.81,50.28,17.82
Islamabad,33.7104,73.1338,2026-05-31 10:00:00+00:00,4,302.13,0.08,1.59,171.74,5.94,41.49,50.9,18.08
Islamabad,33.7104,73.1338,2026-05-31 11:00:00+00:00,4,303.12,0.09,1.83,171.98,5.85,41.95,51.44,18.3
Islamabad,33.7104,73.1338,2026-05-31 12:00:00+00:00,4,306.76,0.09,2.25,172.06,5.79,42.2,51.83,18.51
Islamabad,33.7104,73.1338,2026-05-31 13:00:00+00:00,4,381.6,0.16,8.05,154.56,5.5,43.92,54.56,22.9
Islamabad,33.7104,73.1338,2026-05-31 14:00:00+00:00,3,495.96,0.05,15.75,127.16,4.95,46.71,59.19,29.38
Islamabad,33.7104,73.1338,2026-05-31 15:00:00+00:00,3,587.27,0.0,19.54,105.69,4.38,49.54,64.06,34.74
Islamabad,33.7104,73.1338,2026-05-31 16:00:00+00:00,4,648.58,0.0,21.16,90.43,3.86,51.47,67.62,39.34
Islamabad,33.7104,73.1338,2026-05-31 17:00:00+00:00,4,699.08,0.0,21.59,80.6,3.57,53.32,70.78,42.84
Islamabad,33.7104,73.1338,2026-05-31 18:00:00+00:00,4,738.99,0.0,21.83,73.69,3.45,55.01,73.24,46.92
Islamabad,33.7104,73.1338,2026-05-31 19:00:00+00:00,4,718.68,0.0,19.2,77.15,3.56,56.78,74.71,48.03
Islamabad,33.7104,73.1338,2026-05-31 20:00:00+00:00,4,717.65,0.0,17.43,74.72,3.3,57.16,74.75,46.35
Islamabad,33.7104,73.1338,2026-05-31 21:00:00+00:00,4,726.1,0.0,16.08,70.11,2.94,56.82,74.02,44.11
Islamabad,33.7104,73.1338,2026-05-31 22:00:00+00:00,4,733.35,0.0,15.03,64.4,2.61,55.1,71.75,42.37
Islamabad,33.7104,73.1338,2026-05-31 23:00:00+00:00,4,742.1,0.0,14.21,59.78,2.39,54.24,70.42,41.57
Islamabad,33.7104,73.1338,2026-06-01 00:00:00+00:00,4,748.15,0.0,13.5,56.38,2.3,53.37,69.04,41.15
Islamabad,33.7104,73.1338,2026-06-01 01:00:00+00:00,4,738.12,0.03,12.78,54.89,2.4,51.56,66.47,49.67
Islamabad,33.7104,73.1338,2026-06-01 02:00:00+00:00,3,752.78,0.56,13.2,54.72,2.7,48.74,63.49,58.06
Islamabad,33.7104,73.1338,2026-06-01 03:00:00+00:00,3,776.12,1.61,13.49,64.47,3.47,47.69,62.8,61.26
Islamabad,33.7104,73.1338,2026-06-01 04:00:00+00:00,3,505.03,0.53,5.95,131.97,9.82,41.98,54.87,39.27
Islamabad,33.7104,73.1338,2026-06-01 05:00:00+00:00,4,437.78,0.32,3.7,155.54,10.28,42.05,54.18,35.06
Islamabad,33.7104,73.1338,2026-06-01 06:00:00+00:00,4,422.84,0.23,2.81,169.32,10.2,46.63,58.55,34.43
Islamabad,33.7104,73.1338,2026-06-01 07:00:00+00:00,4,360.59,0.14,1.85,174.27,8.3,44.71,55.04,27.42
Islamabad,33.7104,73.1338,2026-06-01 08:00:00+00:00,4,331.51,0.12,1.55,172.03,6.69,42.8,52.55,23.82
Islamabad,33.7104,73.1338,2026-06-01 09:00:00+00:00,4,326.8,0.11,1.61,171.37,6.05,42.17,51.55,22.99
Islamabad,33.7104,73.1338,2026-06-01 10:00:00+00:00,4,340.0,0.16,2.44,170.17,5.7,42.81,51.96,25.55
Islamabad,33.7104,73.1338,2026-06-01 11:00:00+00:00,4,369.1,0.23,4.16,166.71,5.5,43.9,52.93,30.86
Islamabad,33.7104,73.1338,2026-06-01 12:00:00+00:00,4,405.47,0.27,6.69,161.55,5.41,44.29,53.2,35.88
Islamabad,33.7104,73.1338,2026-06-01 13:00:00+00:00,4,485.31,0.26,12.41,147.53,5.32,45.34,54.84,47.59
Islamabad,33.7104,73.1338,2026-06-01 14:00:00+00:00,3,589.83,0.06,18.79,126.96,5.16,47.49,58.25,62.35
Islamabad,33.7104,73.1338,2026-06-01 15:00:00+00:00,3,672.88,0.0,21.33,109.86,4.93,49.62,61.65,73.76
Islamabad,33.7104,73.1338,2026-06-01 16:00:00+00:00,4,725.57,0.0,21.85,97.54,4.61,50.89,63.79,81.94
